 # sweep    Energy    eta
         584  -714.29225942952087        9.2345266261837408E-002
         585  -712.52590695943036        9.4595369274005803E-002
         586  -714.71538930120937        9.0818934707601676E-002
         587  -711.25365820352488        9.3897249823784473E-002
         588  -709.30826426427302        8.7679014029252614E-002
         589  -704.92463045790157        8.6549766267734515E-002
         590  -706.68918539795015        8.7841528198696880E-002
         591  -706.62623680724334        8.5119220738682638E-002
         592  -707.66355983819869        8.5593422549577511E-002
         593  -708.25366083396023        8.7679008803176292E-002
         594  -709.91084513703368        8.6549761108966602E-002
         595  -707.32740216385650        8.7841522962933960E-002
         596  -704.76460627261213        7.9041949792596516E-002
         597  -707.58273989280974        8.4804541575109943E-002
         598  -711.56048571038946        8.5276990298653654E-002
         599  -716.72369741525290        7.8895710876169589E-002
         600  -709.40086861229133        8.0073235440600937E-002
         601  -710.55172968226498        7.9777215648777447E-002
         602  -708.24606537321279        8.3248534956764528E-002
         603  -710.88943384772415        8.6870900621032768E-002
         604  -709.01200196693264        8.2634155818527816E-002
         605  -708.23939693993987        8.3094513255906319E-002
         606  -708.24291435724308        7.8313451170636580E-002
         607  -708.69827077130515        7.9482285464094651E-002
         608  -709.59039799387131        8.6870895443123750E-002
         609  -713.64084248170809        8.6549745632664682E-002
         610  -715.85301204868404        8.2328663747408659E-002
         611  -720.23332245588483        8.5119200444681395E-002
         612  -714.78411045415726        8.4804526410877573E-002
         613  -714.13834669352343        7.7735488610802914E-002
         614  -709.24127929018937        7.8895696768518389E-002
         615  -709.60644426798285        7.9335227134924122E-002
         616  -707.55407918232106        7.8313441834946249E-002
         617  -711.90297110447830        7.8749728441111860E-002
         618  -709.38738246095613        8.1418956837547504E-002
         619  -715.31583734606090        7.8168550762475794E-002
         620  -719.63503744236527        7.7161791483223524E-002
         621  -723.38760450444124        7.6876534901221968E-002
         622  -721.47211875270398        8.0221637857793307E-002
         623  -720.61837161914093        7.9925069442545252E-002
         624  -715.83865114039361        8.1872539483841350E-002
         625  -714.29348577161898        8.2328653933067694E-002
         626  -709.29381164872098        8.2024296167776026E-002
         627  -706.34167686131184        7.8023923108632057E-002
         628  -702.75528140951644        7.2185390894363072E-002
         629  -700.77739469377457        7.5326369670425899E-002
         630  -703.72513012201853        7.5047898391652615E-002
         631  -706.39767821352189        7.9777191873317971E-002
         632  -708.42993513325689        8.0221633076211205E-002
         633  -705.09555034489097        8.2176329245628690E-002
         634  -705.61929263242314        7.9629592653843381E-002
         635  -712.96201706903548        7.5047893918449404E-002
         636  -712.56957067927283        8.2024286389718509E-002
         637  -716.16367381524083        7.8749714359564335E-002
         638  -719.15746856976284        7.6309172405534295E-002
         639  -718.46423577106896        7.8168536784850931E-002
         640  -717.86468886050511        8.4647605721633892E-002
         641  -718.68331962980938        8.4334675108974147E-002
         642  -710.97435958673407        8.8822942573755059E-002
         643  -712.47453693379100        7.9188426733457370E-002
         644  -714.20690362477740        8.0370320104615062E-002
         645  -716.48713814524615        8.8658602136755332E-002
         646  -716.91437275353326        9.6007149502607705E-002
         647  -715.88665527764033        8.8822931985235790E-002
         648  -713.63076910230996        9.0148621089699163E-002
         649  -711.07601953023845        8.1117933087869271E-002
         650  -713.30206141768167        8.0073187713247576E-002
         651  -710.29301751248920        8.1268286210207208E-002
         652  -708.50870516393104        8.0221604386724668E-002
         653  -711.32855571868868        8.1418918013972746E-002
         654  -709.78258805766836        7.9629564176086964E-002
         655  -711.25145784725441        7.6450594201444608E-002
         656  -708.42251418319199        7.4081304559234104E-002
         657  -706.70454081348453        7.5886384270212034E-002
         658  -708.00123744081327        8.2940722137039152E-002
         659  -706.95006512301848        7.7448069602649175E-002
         660  -707.19659027005002        7.7879535193348573E-002
         661  -707.51913969149598        7.6876498243642247E-002
         662  -710.47112284708646        8.5593351124889611E-002
         663  -713.53928301317933        8.1418913161027201E-002
         664  -710.42713991919447        7.9629559429795216E-002
         665  -708.26217881287118        8.4647575449296464E-002
         666  -705.73242760201060        7.8313395156511298E-002
         667  -709.34948791229692        8.0221594823564751E-002
         668  -704.04478575423775        7.6309140566873115E-002
         669  -706.18409442652808        8.2634091788619010E-002
         670  -707.58816562576010        8.0818031923308650E-002
         671  -712.69155049236781        7.8313390488669352E-002
         672  -717.95206931304210        7.7304765769455261E-002
         673  -713.02926748474670        8.6070178940278977E-002
         674  -703.29465124089586        8.4178603753933795E-002
         675  -706.96800787818222        8.3094438963655301E-002
         676  -711.51174844767479        8.7516701412913386E-002
         677  -715.67642815637532        8.8004259662782192E-002
         678  -709.09917457135373        8.7678919959926271E-002
         679  -715.53822017673940        8.4961651911572345E-002
         680  -712.49109041357258        8.0818022289049038E-002
         681  -714.01605765011709        7.6876479914858936E-002
         682  -711.08429542666033        8.3248455564812654E-002
         683  -712.80543737575385        8.7678914733855542E-002
         684  -712.43076071902726        7.8895630932846073E-002
         685  -718.07300197690699        8.0818017471919662E-002
         686  -718.24337930536103        8.7516690980110182E-002
         687  -721.86246580597015        8.1721000249095205E-002
         688  -723.88283011073224        8.5276898806417797E-002
         689  -722.39381674881918        8.4961641783354774E-002
         690  -719.82323950257592        8.3094429058026831E-002
         691  -718.88358788868277        8.6710089163854448E-002
         692  -715.35529013036739        8.4804450589756303E-002
         693  -713.31685437603528        8.6070163549733000E-002
